Date,MU,BAC,AMZN,AAPL,PFE,SNAP,VALE,ABEV,F,TSLA,MARA,PCG,INTC,NVDA,SMCI,RIOT,META,KGC,HL,CRM,CELH,ENPH,AXSM,LSCC,ELF,MSFT
2022-04-29 00:00:00-04:00,67.09390258789062,33.1373176574707,124.28150177001953,155.3068084716797,43.17049026489258,28.459999084472656,13.591562271118164,2.621934652328491,11.73532485961914,290.2533264160156,15.600000381469727,12.621578216552734,40.736228942871094,18.519363403320312,4.210000038146973,10.140000343322754,199.8682098388672,4.777533531188965,5.122750282287598,175.1623992919922,17.333332061767578,161.39999389648438,31.75,48.040000915527344,24.329999923706055,271.0638122558594
2022-05-02 00:00:00-04:00,69.46515655517578,33.564537048339844,124.5,155.61219787597656,42.52824783325195,29.520000457763672,13.189207077026367,2.5408437252044678,11.82649040222168,300.9800109863281,16.65999984741211,12.621578216552734,42.016536712646484,19.503890991210938,4.239999771118164,10.970000267028809,210.49623107910156,4.683487892150879,5.112916946411133,176.7852020263672,18.19333267211914,168.3300018310547,34.040000915527344,49.630001068115234,24.290000915527344,277.8521423339844
2022-05-03 00:00:00-04:00,70.11455535888672,34.483985900878906,124.25350189208984,157.10963439941406,43.36403274536133,28.93000030517578,13.390382766723633,2.549853801727295,12.0668306350708,303.0833435058594,16.780000686645508,12.691422462463379,42.109989166259766,19.572786331176758,4.322999954223633,10.84000015258789,211.3935089111328,4.7493205070495605,5.2309088706970215,177.57168579101562,18.02666664123535,174.52999877929688,35.84000015258789,50.25,24.010000228881836,275.2247009277344
2022-05-04 00:00:00-04:00,72.43661499023438,35.86780548095703,125.92849731445312,163.55242919921875,43.68954849243164,30.15999984741211,13.358196258544922,2.603914499282837,12.414912223815918,317.5400085449219,17.760000228881836,13.000724792480469,43.493099212646484,20.303693771362305,5.671999931335449,11.569999694824219,222.73936462402344,4.871579647064209,5.309569358825684,184.6602325439453,19.25666618347168,191.94000244140625,38.5,53.119998931884766,24.530000686645508,283.23394775390625
2022-05-05 00:00:00-04:00,70.14407348632812,34.86477279663086,116.40699768066406,154.4398956298828,42.625022888183594,27.270000457763672,12.883417129516602,2.441732883453369,12.041966438293457,291.09332275390625,15.899999618530273,12.581668853759766,42.00957489013672,18.815916061401367,5.303999900817871,10.1899995803833,207.65478515625,4.702296733856201,4.994927406311035,171.53848266601562,16.93000030517578,181.13999938964844,36.7400016784668,48.599998474121094,23.299999237060547,270.89776611328125
2022-05-06 00:00:00-04:00,69.21916198730469,34.78118896484375,114.77249908447266,155.16995239257812,43.144081115722656,24.920000076293945,12.650050163269043,2.3606419563293457,11.776762962341309,288.54998779296875,14.949999809265137,12.531782150268555,41.726993560791016,18.64716911315918,5.120999813079834,9.489999771118164,203.15830993652344,4.627060890197754,4.8769378662109375,168.94996643066406,16.90999984741211,165.88999938964844,29.81999969482422,47.849998474121094,22.850000381469727,268.3387145996094
2022-05-09 00:00:00-04:00,66.83807373046875,33.77814483642578,108.78900146484375,150.01998901367188,42.792179107666016,23.389999389648438,11.917763710021973,2.3516321182250977,11.080599784851074,262.3699951171875,12.079999923706055,12.062838554382324,40.56843948364258,16.92473793029785,4.916999816894531,7.670000076293945,195.62103271484375,4.316708087921143,4.46397066116333,162.87692260742188,13.963333129882812,150.50999450683594,26.81999969482422,44.630001068115234,22.510000228881836,258.4247741699219
2022-05-10 00:00:00-04:00,67.80232238769531,33.211612701416016,108.85900115966797,152.4371337890625,43.53998947143555,22.889999389648438,11.829245567321777,2.378662347793579,11.064023971557617,266.67999267578125,11.800000190734863,11.743556022644043,41.45383834838867,17.56878089904785,5.107999801635742,7.53000020980835,197.0566864013672,4.2978997230529785,4.286985874176025,166.41123962402344,13.770000457763672,151.64999389648438,29.290000915527344,46.290000915527344,22.399999618530273,263.2303161621094
2022-05-11 00:00:00-04:00,65.88365936279297,33.03515625,105.37200164794922,144.53460693359375,43.50480651855469,21.84000015258789,12.263788223266602,2.3966825008392334,10.633064270019531,244.6666717529297,9.979999542236328,12.002972602844238,40.342376708984375,16.605215072631836,4.934999942779541,6.840000152587891,188.17343139648438,4.062784194946289,4.247654438018799,160.55723571777344,15.80666732788086,137.5500030517578,25.790000915527344,44.650001525878906,22.020000457763672,254.48855590820312
2022-05-12 00:00:00-04:00,66.62159729003906,32.57079315185547,106.93049621582031,140.64747619628906,44.69331359863281,22.770000457763672,12.191366195678711,2.504803419113159,10.309846878051758,242.6666717529297,10.149999618530273,11.544005393981934,40.3517951965332,16.15089225769043,5.113999843597412,7.309999942779541,190.6659393310547,3.818265199661255,4.129663944244385,159.71096801757812,16.68000030517578,140.94000244140625,25.34000015258789,46.56999969482422,22.459999084472656,249.40953063964844
2022-05-13 00:00:00-04:00,70.76392364501953,32.663658142089844,113.05500030517578,145.13638305664062,44.27643585205078,24.75,12.408637046813965,2.5768842697143555,11.188339233398438,256.5299987792969,11.390000343322754,11.693668365478516,41.067657470703125,17.679615020751953,5.235000133514404,7.96999979019165,198.0237579345703,3.9123106002807617,4.473803520202637,166.17230224609375,18.793333053588867,157.7899932861328,27.899999618530273,49.380001068115234,23.719999313354492,255.0452880859375
2022-05-16 00:00:00-04:00,69.33723449707031,32.32931900024414,110.81050109863281,143.5874786376953,44.941650390625,23.420000076293945,12.74661636352539,2.603914499282837,10.815394401550293,241.4566650390625,10.319999694824219,11.763510704040527,40.57786178588867,17.23827362060547,5.258999824523926,7.190000057220459,199.4394989013672,4.0251665115356445,4.444304943084717,163.39462280273438,18.266666412353516,151.02999877929688,30.81999969482422,47.7599983215332,23.1200008392334,255.41647338867188
2022-05-17 00:00:00-04:00,73.28279113769531,33.42523193359375,115.36849975585938,147.23785400390625,45.535911560058594,24.540000915527344,12.963888168334961,2.6489651203155518,11.213200569152832,253.8699951171875,11.09000015258789,12.072815895080566,41.821189880371094,18.14990997314453,5.4079999923706055,7.619999885559082,202.01174926757812,4.109807968139648,4.591793537139893,163.00634765625,19.52666664123535,158.11000061035156,33.58000183105469,50.97999954223633,23.700000762939453,260.6127624511719
2022-05-18 00:00:00-04:00,69.90792083740234,32.39433288574219,107.11250305175781,138.9307861328125,44.70218276977539,22.729999542236328,12.569581031799316,2.5228235721588135,10.591628074645996,236.60333251953125,10.15999984741211,11.863286018371582,39.8902587890625,16.91275978088379,5.236999988555908,6.929999828338623,191.66294860839844,4.043976306915283,4.345980167388916,156.6346435546875,18.816667556762695,156.1699981689453,31.1299991607666,48.95000076293945,21.6200008392334,248.74708557128906
2022-05-19 00:00:00-04:00,68.28445434570312,31.99497413635254,107.31900024414062,135.50733947753906,44.923912048339844,23.200000762939453,13.05240535736084,2.5408437252044678,10.649641036987305,236.47332763671875,10.350000381469727,12.112725257873535,39.570003509521484,17.098478317260742,5.039000034332275,7.130000114440918,190.7157745361328,4.2414727210998535,4.601625442504883,154.91229248046875,20.003332138061523,165.5399932861328,31.510000228881836,49.310001373291016,21.399999618530273,247.8268280029297
